日期,平台,SKU,数量,城市,州,邮编
2025/9/12,Amazon,V01GQ003,2,SUNRISE,Florida,33351-8070
2025/9/13,Walmart,V01GQ004,2,Cleveland,Texas,77328
2025/9/13,Walmart,V01GQ004,2,Bridgeport,Nebraska,69336
2025/9/13,Walmart,V01GQ004,2,Mount Jewett,Pennsylvania,16740
2025/9/13,Walmart,V01GQ103S,2,Avondale,Arizona,85392
2025/9/13,Amazon,V01GQ004,2,PARK RAPIDS,Minnesota,56470-3238
2025/9/13,Amazon,V01GQ004,2,ANDOVER,Massachusetts,01810-5631
2025/9/13,Amazon,V01GQ004S,2,ORANGE,California,92869-2829
2025/9/13,Amazon,V01GQ004S,2,kenton,Ohio,43326
2025/9/13,Amazon,V01GQ004,2,SUNRISE,Florida,33351-8070
2025/9/13,Amazon,V01GQ004,2,THERMOPOLIS,Wyoming,82443-9601
2025/9/13,Amazon,V01GQ004,2,SEARCY,Arkansas,72143-9388
2025/9/13,Amazon,V01GQ004S,2,WASHINGTON,North Carolina,27889-5038
2025/9/13,Amazon,Dual-Fuel-3T1B,2,Interlachen,Florida,32148
2025/9/13,Amazon,V01GQ003,2,CLEARVILLE,Pennsylvania,15535-6700
2025/9/13,Amazon,V01GQ004S,2,CEDAR SPRINGS,Michigan,49319-8510
2025/9/13,Amazon,V01GQ004S,2,JONESBORO,Arkansas,72401-8730
2025/9/13,Amazon,V01GQ103S,2,TULARE,California,93274-6218
2025/9/13,Amazon,V01GQ003,2,OMAHA,Nebraska,68164-1427
2025/9/13,Amazon,V01GQ003,2,VAN NUYS,California,91411-1828
2025/9/14,Walmart,V01GQ103S,2,Panama city,Florida,32405
2025/9/14,Walmart,V01GQ103S,2,Omaha,Nebraska,68116
2025/9/14,Amazon,V01GQ013,2,HENDERSON,Nevada,89015-7674
2025/9/14,Amazon,V01GQ004,2,MONTGOMERY,Alabama,36116
2025/9/14,Amazon,V01GQ004,2,JAFFREY,New Hampshire,03452-6568
2025/9/14,Amazon,V01GQ013,2,SEBASTIAN,Florida,32958-3725
2025/9/14,Amazon,V01GQ013,2,PALM CITY,Florida,34990-4112
2025/9/14,Amazon,V01GC001A,2,CATHEDRAL CITY,California,92234-1010
2025/9/14,Amazon,V01GQ004S,2,UNION,Kentucky,41091-9552
2025/9/14,Amazon,V01GQ103S,2,MARIETTA,Georgia,30068-5209
2025/9/14,Amazon,V01GQ003,2,FAYETTEVILLE,North Carolina,28304-4893
2025/9/14,Amazon,V01GQ004,2,COLORADO SPRINGS,Colorado,80923-7394
2025/9/14,Amazon,V01GQ103S,2,SEMINOLE,Florida,33776-2430
2025/9/14,Amazon,V01GQ004S,2,WHITEVILLE,North Carolina,28472-5536
2025/9/14,Amazon,V01GQ006S,2,LITITZ,Pennsylvania,17543-8969
2025/9/14,Amazon,V01GQ004S,2,CANAL WINCHESTER,Ohio,43110-6545
2025/9/14,Amazon,V01GQ006S,2,BROOKLYN,New York,11234-3706
2025/9/15,Walmart,V01GQ103S,2,Conway,South Carolina,29526
2025/9/15,Walmart,V01GQ006S,2,Buffalo,South Carolina,29321
2025/9/15,Walmart,FLAT-PD-4B,2,Spring City,Pennsylvania,19475
2025/9/15,Walmart,V01GQ006S,2,Minot,North Dakota,58703
2025/9/15,Amazon,V01GQ004S,2,EAST BRUNSWICK,New Jersey,08816-1636
2025/9/15,Amazon,V01GQ003,2,CRESTVIEW,Florida,32539-8287
2025/9/15,Amazon,V01GQ004S,2,JACKSONVILLE,Florida,32217-4114
2025/9/15,Amazon,V01GQ004,2,NEW BRAUNFELS,Texas,78132-3427
2025/9/15,Amazon,V01GQ004,2,SAVANNAH,Georgia,31406-3295
2025/9/15,Amazon,V01GQ004S,2,HOUSTON,Texas,77047-2725
2025/9/15,Amazon,V01GQ004S,2,REAGAN,Tennessee,38368-7116
2025/9/15,Amazon,V01GQ103S,2,naples,Florida,34117
2025/9/15,Walmart,V01GQ003S,2,Apache Junction,Arizona,85119
2025/9/15,Amazon,V01GQ003,2,HIALEAH,Florida,33016-6336
2025/9/16,Walmart,V01GQ004,2,Gainesville,Georgia,30507
2025/9/16,Walmart,BBQ-4S1B,2,Upperco,Maryland,21155
2025/9/16,Walmart,Dual-Fuel-2T,2,Bristol,Florida,32321
2025/9/16,Amazon,V01GQ004,2,584 WASHINGTON ST,Massachusetts,02038-3310
2025/9/16,Amazon,V01GQ004S,2,DOWNSVILLE,Louisiana,71234-5623
2025/9/16,Amazon,V01GQ2004,2,LOWELL,Indiana,46356-1566
2025/9/16,Amazon,V01GQ004,2,FOX POINT,Wisconsin,53217-3507
2025/9/16,Amazon,V01GQ003,2,MIAMI,Florida,33135-4517
2025/9/16,Amazon,BBQ-4S1B,2,Fairview Park,Ohio,44126
2025/9/16,Walmart,Dual-Fuel-2T,2,Portland,Oregon,97233
2025/9/16,Walmart,V01GQ103S,2,Biggs,California,95917
2025/9/16,Amazon,GAS-023B,2,MIDDLE VILLAGE,New York,11379-2815
2025/9/17,Walmart,BARBECUE-4B,2,Orlando,Florida,32833
2025/9/17,Walmart,V01GQ004S,2,Winder,Georgia,30680
2025/9/17,Amazon,V01GQ004,2,PANAMA CITY BEACH,Florida,32413-9632
2025/9/17,Amazon,V01GQ003,2,GAINESVILLE,Florida,32653-6145
2025/9/17,Amazon,V01GQ006S,2,Lawrenceville,Georgia,30043
2025/9/17,Amazon,V01GQ003,2,PIEDMONT,South Carolina,29673-6609
2025/9/17,Amazon,V01GQ004S,2,SPRINGFIELD,Oregon,97478-5641
2025/9/17,Amazon,BBQ-4S1B,2,DAYTON,Pennsylvania,16222-3224
2025/9/17,Amazon,V01GQ003,2,NEWAYGO,Michigan,49337-8900
2025/9/17,Amazon,V01GQ003,2,MIAMI,Florida,33184-2177
2025/9/18,Walmart,Dual-Fuel-3T1B,2,Ocala,Florida,34482
2025/9/18,Walmart,FLAT-PD-3B,2,Maysville,Kentucky,41056
2025/9/18,Walmart,V01GQ103S,2,Dallas,Georgia,30157
2025/9/18,Amazon,V01GQ004S,2,COLORADO SPRINGS,Colorado,80915-1616
2025/9/18,Amazon,V01GQ006S,2,HOUSTON,Texas,77079-1502
2025/9/18,Amazon,V01GQ006S,2,FOLCROFT,Pennsylvania,19032-2025
2025/9/18,Amazon,GAS-024B,2,MARYVILLE,Tennessee,37803-2707
2025/9/18,Amazon,V01GQ004,2,OBERLIN,Kansas,67749-1541
2025/9/18,Amazon,V01GQ004S,2,PHOENIX,Arizona,85033
2025/9/18,Amazon,V01GQ004,2,FRESNO,California,93710-3954
2025/9/19,Walmart,V01GQ013,2,Jewell,Kansas,66949
2025/9/19,Amazon,V01GQ004,2,AJO,Arizona,85321-2500
2025/9/19,Amazon,V01GQ013,2,CHECOTAH,Oklahoma,74426-4476
2025/9/19,Amazon,V02GS001,2,DES PLAINES,Illinois,60016-3907
2025/9/19,Amazon,V01GQ013,2,ZEPHYRHILLS,Florida,33542-3003
2025/9/19,Amazon,V01GQ012,2,AMARILLO,Texas,79107-3810
2025/9/19,Amazon,V01GQ003,2,SAN DIEGO,California,92109-6204
2025/9/20,Walmart,V01GQ103S,2,Tampa,Florida,33612
2025/9/20,Walmart,NC-4T100B,2,Wahpeton,North Dakota,58075
2025/9/20,Walmart,V01GQ103S,2,Jackson,Mississippi,39206
2025/9/20,Amazon,V01GQ004,2,Hughesville,Pennsylvania,17737
2025/9/20,Amazon,V01GQ004,2,APALACHIN,New York,13732-1418
2025/9/20,Amazon,V01GQ004,2,CANTON,Georgia,30114-6531
2025/9/20,Amazon,V01GQ004S,2,STEAMBOAT SPRINGS,Colorado,80487-9636
2025/9/20,Amazon,V01GQ003,2,HIALEAH,Florida,33012-7243
2025/9/20,Amazon,BBQ-4S1B,2,GEORGETOWN,Texas,78626-2590
2025/9/20,Amazon,V01GQ004,2,BALDWINSVILLE,New York,13027-2127
2025/9/20,Amazon,V01GQ004S,2,PLANT CITY,Florida,33565-3207
2025/9/20,Amazon,V01GQ006S,2,dallas,Georgia,30157
2025/9/20,Amazon,V01GQ004S,2,HARRINGTON,Delaware,19952-4312
2025/9/20,Amazon,V01GQ004S,2,BALTIMORE,Maryland,21222-4836
2025/9/20,Amazon,V01GQ004S,2,MIAMI,Florida,33144-5006
2025/9/20,Amazon,V01GQ006S,2,PARIS,Texas,75460-4760
2025/9/21,Walmart,V01GQ103S,2,Banning,California,92220
2025/9/21,Amazon,V01GQ004,2,LEESBURG,Ohio,45135-9622
2025/9/21,Amazon,V01GQ004,2,LAGO VISTA,Texas,78645-6800
2025/9/21,Amazon,V01GQ004,2,SATSUMA,Florida,32189-2506
2025/9/21,Amazon,V01GQ006S,2,CAREY,Ohio,43316-1291
2025/9/21,Amazon,V01GQ004S,2,FRESNO,California,93726-5855
2025/9/21,Amazon,V01GC001A,2,Lancaster,California,93535
2025/9/21,Amazon,V01GQ004S,2,woodlake,California,93286
2025/9/21,Amazon,BBQ-4S1B,2,LAWTEY,Florida,32058-3891
2025/9/21,Amazon,V01GQ004S,2,ASHTABULA,Ohio,44004-4028
2025/9/21,Amazon,V01GQ006S,2,TAMARAC,Florida,33319-3511
2025/9/21,Amazon,V01GQ004S,2,GILBERT,Arizona,85296-1326
2025/9/22,Walmart,V01GQ013,2,Sanford,North Carolina,27332
2025/9/22,Walmart,V01GQ004S,2,Cape May Court House,New Jersey,8210
2025/9/22,Walmart,FLAT-PD-4B,2,Etowah,Tennessee,37331
2025/9/22,Walmart,V01GQ006S,2,Avenue,Maryland,20609
2025/9/22,Walmart,V01GQ103S,2,Gulfport,Mississippi,39503
2025/9/22,Amazon,V01GQ004,2,VALLIANT,Oklahoma,74764-5226
2025/9/22,Amazon,V01GQ004,2,TRAFALGAR,Indiana,46181-8961
2025/9/22,Amazon,V01GQ013,2,TAMPA,Florida,33635-9697
2025/9/22,Amazon,V01GQ004,2,CORNELIUS,Oregon,97113-6223
2025/9/22,Amazon,V01GQ004,2,EDMONTON,Kentucky,42129-7839
2025/9/22,Amazon,V01GQ004S,2,BREWSTER,New York,10509-2637
2025/9/22,Amazon,V01GQ004S,2,MARLOW,Oklahoma,73055-3226
2025/9/22,Amazon,V01GQ004S,2,WEST MILFORD,New Jersey,07480-4220
2025/9/22,Amazon,V01GQ003,2,TALLAHASSEE,Florida,32301-4737
2025/9/22,Amazon,V01GQ003,2,DELTONA,Florida,32738-8444
2025/9/22,Walmart,V01GQ004,2,Santa Fe,Texas,77510
2025/9/22,Walmart,Dual-Fuel-3T1B,2,Miami,Florida,33193
2025/9/23,Walmart,V01GQ003S,2,Columbia,South Carolina,29212
2025/9/23,Walmart,Dual-Fuel-2T,2,Bellevue,Nebraska,68005
2025/9/23,Walmart,BBQ-4S1B,2,Marlborough,Connecticut,6447
2025/9/23,Walmart,Dual-Fuel-2T,2,Gautier,Mississippi,39553
2025/9/23,Walmart,V01GQ103S,2,Pembroke Pines,Florida,33024
2025/9/23,Amazon,V01GQ004,2,ALPHARETTA,Georgia,30004-2669
2025/9/23,Amazon,V01GQ004,2,MARENGO,Iowa,52301-8720
2025/9/23,Amazon,V01GQ004,2,CHASKA,Minnesota,55318-1571
2025/9/23,Amazon,V01GQ004S,2,Detroit,Michigan,48223
2025/9/23,Amazon,V01GQ003,2,DELTONA,Florida,32738-4951
2025/9/23,Amazon,V01GQ004S,2,BOISE,Idaho,83709-6553
2025/9/23,Amazon,V01GQ004S,2,CENTER,Texas,75935-5618
2025/9/23,Amazon,V01GQ004S,2,SUMMERVILLE,Georgia,30747-6424
2025/9/23,Amazon,V01GQ004S,2,ANDOVER,Massachusetts,01810-2720
2025/9/23,Amazon,V01GQ004S,2,ROSELLE,Illinois,60172-1639
2025/9/23,Amazon,BBQ-4S1B,2,FEDERAL WAY,Washington,98003-7982
2025/9/24,Walmart,V01GQ004,2,Perry,Iowa,50220
2025/9/24,Walmart,V01GQ103S,2,Houston,Texas,77034
2025/9/24,Amazon,V01GQ004S,2,BENNINGTON,Kansas,67422-9418
2025/9/24,Amazon,V01GQ003,2,PALMYRA,New Jersey,08065-1822
2025/9/24,Amazon,BARBECUE-4B,2,CHELTENHAM,Maryland,20623-1129
2025/9/24,Amazon,V01GQ013,2,PALM BAY,Florida,32907-1510
2025/9/24,Amazon,V01GQ003,2,CLARE,Michigan,48617-9423
2025/9/24,Walmart,V01GQ004,2,Goodyear,Arizona,85338
2025/9/25,Walmart,FLAT-PD-4B,2,Gilroy,California,95020
2025/9/25,Walmart,V01GQ103S,2,Waverly,Virginia,23890
2025/9/25,Walmart,V01GQ103S,2,Emporia,Kansas,66801
2025/9/25,测评,V01GQ006S,2,LAKESIDE,California,92040-3131
2025/9/25,测评,Dual-Fuel-2T,2,CARRIERE,Mississippi,39426-9198
2025/9/25,Amazon,Dual-Fuel-2T,2,BAKERSFIELD,California,93313-4110
2025/9/25,Amazon,V01GQ003,2,NICOLAUS,California,95659-9741
2025/9/25,Amazon,V01GQ004S,2,HANCOCK,New York,13783-3902
2025/9/25,Amazon,V01GQ004S,2,MAGNOLIA,Texas,77355-4387
2025/9/26,Walmart,V01GQ004,2,San Angelo,Texas,76904
2025/9/26,Amazon,BBQ-4S1B,2,MESA,Arizona,85212-8716
2025/9/26,Amazon,V01GQ2004,2,SAINT CLOUD,Florida,34772-6538
2025/9/26,Amazon,V01GQ103S,2,KISSIMMEE,Florida,34743-4447
2025/9/27,Walmart,V01GQ103S,2,Fayetteville,North Carolina,28314
2025/9/27,Walmart,V01GQ004,2,Parker,Colorado,80138
2025/9/27,Amazon,V01GQ103S,2,LATHROP,California,95330-7822
2025/9/27,Amazon,V01GQ003,2,SMITHSBURG,Maryland,21783-1142
2025/9/27,Amazon,BBQ-4S1B,2,Lawrenceville,Georgia,30043-4292
2025/9/27,Amazon,V01GQ003S,2,PROSPER,Texas,75078-3710
2025/9/27,Amazon,V01GC001A,2,EL PASO,Texas,79902-1119
2025/9/27,Amazon,V01GQ006S,2,RANDOLPH,New Jersey,07869-4602
2025/9/27,Amazon,V01GQ003S,2,KNOXVILLE,Tennessee,37924-1205
2025/9/27,Amazon,V01GQ004S,2,LEHIGH ACRES,Florida,33936-4937
2025/9/27,Amazon,V01GQ003S,2,KISSIMMEE,Florida,34746
2025/9/27,Amazon,BBQ-4S1B,2,MISSION,Texas,78572-7511
2025/9/28,Walmart,V01GQ004S,2,Hemet,California,92543
2025/9/28,Walmart,SMKR-XTL,2,Signal Hill,California,90755
2025/9/28,Walmart,V01GQ012,2,North Easton,Massachusetts,2356
2025/9/28,Amazon,V01GQ006S,2,CLEVELAND,Ohio,44130-2829
2025/9/28,Amazon,V01GQ013,2,LANSING,Michigan,48912-3124
2025/9/28,Amazon,V01GQ003,2,HARDINSBURG,Kentucky,40143-6213
2025/9/28,Amazon,V01GQ013,2,HAINES CITY,Florida,33844-6640
2025/9/28,Amazon,V01GQ006S,2,BATON ROUGE,Louisiana,70817-2350
2025/9/28,Amazon,BARBECUE-4B,2,LAS VEGAS,Nevada,89129-6190
2025/9/28,Amazon,BARBECUE-4B,2,KATY,Texas,77450
2025/9/28,Amazon,V01GQ006S,2,VANCOUVER,Washington,98661-5723
2025/9/28,Amazon,V01GQ006S,2,EASTVALE,California,91752-1462
2025/9/28,Amazon,V01GQ006S,2,SAINT PETERSBURG,Florida,33705-6132
2025/9/29,Walmart,Dual-Fuel-2T,2,Enterprise,Alabama,36330
2025/9/29,Walmart,V01GQ004,2,myrtle beach,South Carolina,29579
2025/9/29,Walmart,V01GQ004,2,West Bloomfield,Michigan,48322
2025/9/29,Amazon,V01GQ004S,2,URBANA,Illinois,61801-5970
2025/9/29,Amazon,V01GQ006S,2,NORTH PLAINFIELD,New Jersey,7063
2025/9/29,Amazon,V01GQ006S,2,SNELLVILLE,Georgia,30039-7034
2025/9/29,Amazon,V01GQ003S,2,SUNRISE,Florida,33323-1515
2025/9/30,Walmart,V01GQ012,2,Stone Mountain,Georgia,30087
2025/9/30,Walmart,V01GQ004S,2,Stanhope,New Jersey,7874
2025/9/30,Walmart,BARBECUE-4B,2,Adel,Iowa,50003
2025/9/30,Amazon,BARBECUE-4B,2,HOMESTEAD,Florida,33032-7026
2025/9/30,Amazon,V01GQ012,2,LAKELAND,Florida,33815-4274
2025/9/30,Amazon,BARBECUE-3B,2,TERRE HAUTE,Indiana,47802-1208
2025/9/30,Amazon,V01GQ004S,2,CATLETT,Virginia,20119-2411
2025/9/30,Amazon,V01GQ012,2,FORT LAUDERDALE,Florida,33312-4562
2025/9/30,Amazon,BARBECUE-4B,2,STOCKBRIDGE,Michigan,49285-9514
2025/9/30,Amazon,BARBECUE-3B,2,LAFAYETTE,Louisiana,70508-2156
2025/9/30,Amazon,V01GQ013,2,RICHMOND,Maine,04357-3847
2025/9/30,Amazon,V01GQ003S,2,HOPKINSVILLE,Kentucky,42240-4715
2025/9/30,Amazon,V01GQ003,2,FORT LAUDERDALE,Florida,33313-1792
2025/9/30,Amazon,V01GQ006S,2,OCONTO,Wisconsin,54153-1971
2025/10/1,Amazon,V01GQ003,2,SPRINGFIELD,Missouri,65804-1906
2025/10/1,Amazon,V01GQ003,2,LOGANVILLE,Georgia,30052-2453
2025/10/1,Amazon,V01GQ006S,2,MIAMI,Florida,33182-1960
2025/10/1,Walmart,Dual-Fuel-2T,2,Hanover,Maryland,21076
2025/10/2,Walmart,Dual-Fuel-2T,2,cumberland,Rhode Island,2864
2025/10/2,Walmart,V01GQ003S,2,Auburn,Georgia,30011
2025/10/2,Walmart,Dual-Fuel-2T,2,Flushing,New York,11358
2025/10/2,Amazon,V01GQ003,2,Douglasville,Georgia,30135
2025/10/2,Amazon,V01GQ003,2,IMMOKALEE,Florida,34142-5436
2025/10/2,Amazon,V01GQ003,2,ESCONDIDO,California,92026-3266
2025/10/2,Amazon,V01GQ004S,2,Hialeah,Florida,33309
2025/10/2,Amazon,V01GQ013,2,ROYAL OAK,Michigan,48073-2826
2025/10/2,Amazon,V01GQ003,2,POWAY,California,92064-4023
2025/10/2,Amazon,BBQ-4S1B,2,DUMFRIES,Virginia,22026-3028
2025/10/2,Amazon,V01GQ006S,2,MYRTLE BEACH,South Carolina,29579-4511
2025/10/2,Amazon,V01GQ013,2,LONGMONT,Colorado,80501-4143
2025/10/2,Amazon,V01GQ004S,2,MYRTLE BEACH,South Carolina,29577-3976
2025/10/2,Amazon,BARBECUE-3B,2,keystone heights,Florida,32656
2025/10/3,Walmart,FLAT-PD-4B,2,Presidio,Texas,79845
2025/10/3,Walmart,V01GQ006S,2,Conover,North Carolina,28613
2025/10/3,Amazon,V01GQ013,2,JOHNSON CITY,Tennessee,37604-3272
2025/10/3,Amazon,BARBECUE-3B,2,HEPHZIBAH,Georgia,30815-5540
2025/10/3,Amazon,Dual-Fuel-3T1B,2,JUPITER,Florida,33478-3556
2025/10/3,Amazon,V01GQ012,2,BRADENTON,Florida,34203-4092
2025/10/3,Amazon,V01GQ103S,2,REIDSVILLE,Georgia,30453
2025/10/3,Amazon,V01GQ006S,2,HOBBS,New Mexico,88240-4701
2025/10/3,Amazon,V01GQ003,2,TOMAH,Wisconsin,54660-2643
2025/10/3,Amazon,BARBECUE-3B,2,YORK,Pennsylvania,17408-4308
2025/10/3,Amazon,BARBECUE-3B,2,NEW IBERIA,Louisiana,70560-7204
2025/10/3,Amazon,V01GQ013,2,NEAH BAY,Washington,98357-3500
2025/10/3,Amazon,V01GQ012,2,BELLA VISTA,Arkansas,72715-5570
2025/10/3,Amazon,V01GQ013,2,Norman,Oklahoma,73071
2025/10/4,Walmart,V01GQ012,2,Union,Ohio,45322
2025/10/4,Amazon,V01GQ004S,2,APPLE VALLEY,California,92307-6200
2025/10/4,Amazon,BARBECUE-3B,2,BATH,New York,14810-9512
2025/10/4,Amazon,V01GQ003,2,BATH,Pennsylvania,18014-9521
2025/10/4,Amazon,V01GQ004S,2,MEDLEY,Florida,33178-2508
2025/10/4,Amazon,V01GQ003,2,CLERMONT,Florida,34711-8305
2025/10/4,Amazon,Dual-Fuel-2T,2,Jacksonville,Florida,32225
2025/10/4,Amazon,V01GQ013,2,OCEANSIDE,California,92057-1805
2025/10/4,Amazon,V01GQ013,2,BAY CITY,Texas,77414-2870
2025/10/4,Amazon,V01GQ006S,2,MOORESBURG,Tennessee,37811-5543
2025/10/4,Amazon,BBQ-4S1B,2,PALM COAST,Florida,32137-9456
2025/10/4,Amazon,V01GQ003S,2,MIAMI,Florida,33170-4757
2025/10/4,Amazon,V01GQ004S,2,PLAINFIELD,Illinois,60544-4216
2025/10/5,Walmart,V01GQ004S,2,Bangor,Wisconsin,54614
2025/10/5,Walmart,V01GQ004S,2,Minneapolis,Minnesota,55427
2025/10/5,Amazon,BARBECUE-3B,2,FLORENCE,Arizona,85132-1291
2025/10/5,Amazon,V01GQ004,2,FEDERAL WAY,Washington,98003-6592
2025/10/5,Amazon,BARBECUE-3B,2,EAST ELMHURST,New York,11370-1108
2025/10/5,Amazon,V01GQ006S,2,HUMBLE,Texas,77396-4517
2025/10/5,Walmart,V01GQ004S,2,Arlington,Virginia,22204
2025/10/5,Amazon,V01GQ004S,2,TUPPER LAKE,New York,12986-1000
2025/10/5,Walmart,Dual-Fuel-2T,2,Houston,Texas,77064
2025/10/6,Walmart,V01GQ004,2,Bella Vista,Arkansas,72715
2025/10/6,Walmart,V01GQ004,2,Randleman,North Carolina,27317
2025/10/6,Amazon,BBQ-4S1B,2,KEIZER,Oregon,97303-4952
2025/10/6,Amazon,V01GQ103S,2,WYLIE,Texas,75098-0076
2025/10/6,Amazon,V01GQ103S,2,LIVONIA,Michigan,48154-3902
2025/10/6,Amazon,V01GQ004S,2,Sedgwick,Kansas,67135
2025/10/6,Amazon,V01GQ004S,2,PUNTA GORDA,Florida,33955-4107
2025/10/6,Amazon,BARBECUE-3B,2,MABLETON,Georgia,30126-5003
2025/10/6,Amazon,BARBECUE-4B,2,CLEVELAND,Ohio,44130-1996
2025/10/6,Amazon,V01GQ004S,2,BURLESON,Texas,76028-5305
2025/10/6,Amazon,BARBECUE-4B,2,Ore city,Texas,75683
2025/10/6,Walmart,BARBECUE-4B,2,Shenandoah,Virginia,22849
2025/10/7,Walmart,V01GQ004S,2,Battleboro,North Carolina,27809
2025/10/7,Walmart,Dual-Fuel-2T,2,Tarrs,Pennsylvania,15688
2025/10/7,Amazon,V01GQ2004,2,ELMIRA,New York,14903-1403
2025/10/7,Amazon,V01GQ004S,2,REEDVILLE,Virginia,22539-4031
2025/10/7,Amazon,BARBECUE-3B,2,ZEPHYRHILLS,Florida,33542-3391
2025/10/7,Amazon,V01GQ013,2,BARNHART,Missouri,63012-2502
2025/10/7,Amazon,V01GQ006S,2,GREENVILLE,Wisconsin,54942
2025/10/7,Amazon,V01GQ004S,2,MINNEAPOLIS,Minnesota,55417-1703
2025/10/7,Amazon,BARBECUE-4B,2,PORTLAND,Connecticut,06480-1595
2025/10/7,Amazon,V01GQ004S,2,WATERFORD,Connecticut,06385-2633
2025/10/7,Amazon,V01GQ006S,2,SAINT PETERSBURG,Florida,33705-1450
2025/10/7,Amazon,V01GQ006S,2,EDWARDSVILLE,Illinois,62025-2029
2025/10/7,Amazon,V01GQ004S,2,MESQUITE,Texas,75181-4335
2025/10/7,Amazon,Dual-Fuel-2T,2,SAN DIEGO,California,92104-5570
2025/10/7,Amazon,V01GQ2003,2,FORT MEADE,Maryland,20755-2078
2025/10/7,Amazon,V01GQ006S,2,PACE,Florida,32571-9477
2025/10/7,Amazon,V01GQ004S,2,EL MONTE,California,91732-2398
2025/10/7,Amazon,V01GQ004S,2,SANFORD,Florida,32771-6819
2025/10/7,Amazon,V01GQ013,2,THE VILLAGES,Florida,32163-5726
2025/10/7,Amazon,V01GQ003,2,MIAMI,Florida,33165-3509
2025/10/7,Amazon,V01GQ003S,2,BROOKTONDALE,New York,14817-9740
2025/10/8,Walmart,V01GQ004S,2,Oklahoma City,Oklahoma,73118
2025/10/8,Walmart,BBQ-4S1B,2,Dunnellon,Florida,34432
2025/10/8,Walmart,Dual-Fuel-2T,2,Minneola,Florida,34715
2025/10/8,Walmart,Dual-Fuel-2T,2,Waupun,Wisconsin,53963
2025/10/8,Amazon,V01GQ103S,2,LAS VEGAS,Nevada,89156-4721
2025/10/8,Amazon,V01GQ2004,2,CONNELLY SPRINGS,North Carolina,28612-7481
2025/10/8,Amazon,Dual-Fuel-2T,2,Hollywood,Florida,33020-2557
2025/10/8,Amazon,V01GQ004S,2,MILWAUKEE,Wisconsin,53223-3042
2025/10/8,Amazon,V01GQ003,2,LEXINGTON,South Carolina,29073-7322
2025/10/8,Amazon,BARBECUE-4B,2,JARRELL,Texas,76537-0746
2025/10/8,Amazon,GRILL-3T1B,2,FRANKFORT,Kentucky,40601-2675
2025/10/8,Amazon,BARBECUE-3B,2,GREENVILLE,North Carolina,27858-6823
2025/10/8,Amazon,V01GQ003,2,SAN ANTONIO,Texas,78249-4126
2025/10/8,Amazon,V01GQ003,2,WEBSTER,New York,14580-1875
2025/10/8,Amazon,BARBECUE-4B,2,PITTSFORD,Michigan,49271-9795
2025/10/8,Amazon,V01GQ006S,2,FONTANA,California,92336-6334
2025/10/8,Walmart,V01GQ004S,2,Belle center,Ohio,43310
2025/10/8,Walmart,V01GQ006S,2,Arroyo Grande,California,93420
2025/10/8,Amazon,V01GQ004S,2,MEDICINE BOW,Wyoming,82329-5075
2025/10/8,Amazon,V01GQ006S,2,APOPKA,Florida,32712-5691
2025/10/8,Amazon,BARBECUE-4B,2,PALM COAST,Florida,32137-9214
2025/10/9,Amazon,V01GQ103S,2,WARNER ROBINS,Georgia,31088-9430
2025/10/9,Amazon,BARBECUE-3B,2,RUIDOSO,New Mexico,88345-9199
2025/10/9,Amazon,V01GQ103S,2,KEYPORT,New Jersey,07735-5328
2025/10/9,Amazon,V01GQ003S,2,HOLLYWOOD,Florida,33024-3461
2025/10/9,Amazon,BARBECUE-4B,2,MODESTO,California,95350-4505
2025/10/10,Walmart,BBQ-4S1B,2,Shepherdsville,Kentucky,40165
2025/10/10,Walmart,Dual-Fuel-3T1B,2,Dewitt,Michigan,48820
2025/10/10,Walmart,BARBECUE-4B,2,Magnolia,Delaware,19962
2025/10/10,Amazon,BARBECUE-4B,2,Lincoln,Alabama,35096
2025/10/10,Amazon,V01GQ004,2,DENTON,Texas,76210
2025/10/10,Amazon,BBQ-4S1B,2,FORT MYERS,Florida,33913-9608
2025/10/10,Amazon,V01GQ003,2,LA SALLE,Illinois,61301-1601
2025/10/10,Walmart,BBQ-4S1B,2,Aurora,Colorado,80013
2025/10/10,Amazon,V01GQ006S,2,DESTIN,Florida,32541
2025/10/10,Walmart,TRKY-FRYR-HJG,2,Hacienda Heights,California,91745
2025/10/10,Walmart,V01GQ006S,2,Cripple Creek,Colorado,80813
2025/10/11,Walmart,V01GQ003S,2,Lancaster,South Carolina,29720
2025/10/11,Walmart,Dual-Fuel-2T,2,Jamestown,New York,14701
2025/10/11,Amazon,V01GC5001,2,SHINGLE SPRINGS,California,95682-8678
2025/10/11,Amazon,BARBECUE-3B,2,DAYTONA BEACH,Florida,32119-1372
2025/10/11,Amazon,V01GQ003,2,OAK HARBOR,Washington,98277-5618
2025/10/11,Amazon,BARBECUE-3B,2,deleon springs,Florida,32130
2025/10/11,Amazon,V01GQ103S,2,MIAMI,Florida,33166-3309
2025/10/11,Amazon,V01GQ003,2,HINTON,Oklahoma,73047-9620
2025/10/11,Amazon,V01GQ004S,2,CANTON,Michigan,48187-2728
2025/10/12,Walmart,BBQ-4S1B,2,McAlester,Oklahoma,74501
2025/10/12,Amazon,BARBECUE-4B,2,SUMTER,South Carolina,29150-2682
2025/10/12,Amazon,BARBECUE-4B,2,LADSON,South Carolina,29456-3065
2025/10/12,Amazon,V01GQ103S,2,WARMINSTER,Pennsylvania,18974-2327
